source,text,review_rating,name,review_date,length_of_stay,traveler_type,total_rating,total_reviews
booking,Location obviously is great Staff wasn’t helpful or trying to do anything to help. Really just there to be there but didn’t offer any solution to the problems I encountered while staying or giving any tips about the area when asked. Place is good if you know the area and need a bed. But it’s not a good hotel,1.0,Alexia,2024-02-19,1.0,Solo,7.1,481 reviews
booking,Food was good at the restaurant and half of the was nice and trying  to accommodate the dirtiness of the penthouse. We waited a while to be upgraded to penthouse that didn’t meet our sleeping needs the bathroom was dirty along with patio and floors looked like they haven’t been cleaned in a while,4.0,Christie,2024-02-18,2.0,Group,7.1,481 reviews
booking,"I absolutely loved everything about Boulon. The staff was amazing, and very helpful. The hotel was a boujee chic boutique hotel. So quaint and cute. The views all the way around are breathtaking. I will one hundred percent book here again!! The location is perfect!  The rooms were amazing and very large. This would be fabulous for extended travel. The morning energy boost shots at the front desk were a nice added bonus! It was a little hard to find.",10.0,Duana,2024-02-05,1.0,Couple,7.1,481 reviews
booking,"nothing this time I already stay there more than 5 times I arrived 5 pm at 31 December and the girl said doesn't have room for me... after long fight she give me one ( it just few hour before new years and she told me I don't care because im working on NYE, she find a different one in a floor extremely bad smell and different one, the housekeeper went just 2 times in 5 days, no have black out in the room, and is extremely dirt ... the other times I stayed was completely deferents they have the best rooms in the city",1.0,Diego,2024-01-31,6.0,Solo,7.1,481 reviews
booking,Everything Room 218 the bed it’s not good condition.,9.0,Omar,2023-08-07,1.0,Family,7.1,481 reviews
booking,Everything Nothing,10.0,Alfatih,2023-07-27,3.0,Couple,7.1,481 reviews
booking,"We liked everything, the staff, room and the restaurant!!! I will definitely be back soon!! Everything was perfect!",10.0,Ayana,2023-07-18,3.0,Group,7.1,481 reviews
booking,The staff are friendly and helpful. The room was the size of a studio apartment without the kitchen. The mini bar selection was to die for. Outside traffic noise was bad late at night,10.0,Rosas,2023-06-27,2.0,Couple,7.1,481 reviews
booking,"The location is perfect - one block walk from the beach. The room was super convenient - I booked a suite which included a kitchen (stocked with the necessary equipment), washer/dryer, extra half bathroom besides the one huge bathroom next to the bedroom and a beach facing balcony. The room service staff was very sweet and professional. The sofa in the living room is not too comfortable to sleep on when turned into a bed. But if it is used as just a sofa, it's totally fine.",10.0,Sheryl,2023-06-11,4.0,Family,7.1,481 reviews
booking,"Breakfast is taste good. Staff is nice. Location is good Some of the facility of the room are broken, not worth for the price. Hotel don’t have their own parking space.",3.0,Cammie,2023-06-02,5.0,Couple,7.1,481 reviews
booking,Room is in need of maintenance/repairs. Chipped paint and patched wholes in the bathroom. Bathroom door was falling apart essentially from what looked like water damage(maybe humidity),5.0,Sha'bria,2023-05-31,1.0,Couple,7.1,481 reviews
booking,"The bathroom The fridge didn't work, and the shower heads were confusing to work. The TV in bedroom had to keep being reprogrammed.",9.0,Ranita,2023-04-27,1.0,Couple,7.1,481 reviews
booking,"We were not provided the rooms for what we weee charged. No kitchen, beds dirty, floors were cracked. Breakfast - menus were different such a rip off.",1.0,Sudhir,2023-04-21,4.0,Family,7.1,481 reviews
booking,"Nothing. The customer service on reception is very poor. All our requests and needs addresses were mostly ignored. I have to beg cleaning lady to leave some more towels or ask handyman to stay longer and fix all broken things.. but most of that never happened anyway... We got room 206, which is suite with 1 bedroom. Nothing was like on the picture + everything was exceptionally broken: toilet was clogged, sliding doors were broken, one door with lock had a torn hole instead of proper key hole. Furnitire needs some refreshment for this boutique hotel...outside plugs not working at all, so we had to move the table to connect from indoor plugs... The fridge was not freezing at all. Kitchen was stocked poorly and for 2 people...Towels just for 2 people, not comfort tough beds. Terrace worth another sentence- if you book terrace it means all up floors stuff may fall on you. As well as conditioner leaking on your head. We got a big condensate stagnation on our terrace.with all of that reception never pick up a phone so we have to go to ask for something... We got couple fixes, like direct TV needs to be setup each time you turn it on, and we were satisfied with towels for 4 (finally), but nothing else.
I was in shock and argued as I never had this kind of experience for such a bad false advertised stay in the hotel like this.",1.0,Vovchik,2023-04-08,5.0,Family,7.1,481 reviews
booking,The parking,9.0,Rasheed,2023-03-19,4.0,Group,7.1,481 reviews
booking,clean nice and classic,10.0,Gina,2023-03-16,2.0,Couple,7.1,481 reviews
booking,"The apartment was nice with a good sized balcony. the shower was exceptional. the apartment was great for us as a couple traveling with our brother, as the lounge turned into a fold out bed. there was also two toliets. the building also had a swimming pool up top which was super nice and had great cocktails and day beds. the location was so close to the beach. they offer you golf cart rides to the beach, but it was walkable so we never used them. At the beach we had 2 lounges for free everyday but you had to pay for the umbrella - which was fine. it was nice to know we had a spot at the beach. we had some issues with the door being stuck within the apartment (the divider between bathroom and the lounge) but they were aware of the issue, just hadn't been sorted yet. 
we couldn't work out how to open the doors to the balcony, but we were shown by a staff member after we called for help.",9.0,Ash,2023-11-08,3.0,Family,7.1,481 reviews
booking,Always get a good warm reception in a large comfortable room. Restaurant is excellent and good value with fast service. There is nothing we don't like,10.0,Colin,2023-11-08,5.0,Family,7.1,481 reviews
booking,Not much wasn't what I seen when booking the hotel. Booked ocen view it was a  street view. Balcony was dirty with dirty wicker chairs.,2.0,Daren,2023-11-08,2.0,Couple,7.1,481 reviews
booking,"Location great. Nice room Location great. Parking in garage around the corner was kind of crappy. $40 a day which was ok but it was 6 story walk up they made you park on roof and very unfriendly.

Room doors to balcony could not open on one side and the other did not work well. Room dividers were broke too.",9.0,Christopher,2023-11-07,3.0,Couple,7.1,481 reviews
booking,Swiming pool and roof top place roof terasse was dirty and with worn out furniture. Sofa bed was broken. Fridge was extremely noisy. Not kitchen equipment.,1.0,Michal,2023-01-04,2.0,Family,7.1,481 reviews
booking,"the location was great, the entire staff was exceptional!!!!! there’s nothing not to like was never disappointed",10.0,Dinah,2022-11-09,3.0,Solo,7.1,481 reviews
booking,"Pros
Spacious
Close to beach, great location 
Color scheme is nice
Restaurant was pretty
the pool area is nice and the view from the pool is beautiful. 
Definitely just needs some TLC and they need to fix this mold cat litter smell. Sliding door to balcony very very difficult to open even the handy person could barely open it.  they said they couldn’t fix until we left.
No trash can in bedroom
No mirror in bedroom
Bed sinking in middle
Couch ripped and sinking. Honestly felt like furniture was from a thrift store and not good quality… which is unacceptable when staying in a hotel. I didn’t feel like the couch was clean and wasn’t comfortable sitting on it.
There was just one  lamp in room not one on the other side table 
Crack in side table… it was made out of mirrored glass.
Light out in bathroom
Light out in kitchen 
Smells like a cat litter box, had to buy air freshener ourselves. My whole party went home and was sick for a few days. I wouldn’t be surprised if it’s mold.
Could use a fresh paint job and touch up on gray walls.
Bathroom tissue holder fell off completely when we used it on arrival. 
Dust on side tables. 
 The balcony was just cement nothing special with no furniture to sit out there if I wanted to. all the junior suites with balconies are on the second level so you get a partial side walk view. I personally like being higher up but the 1 bedroom suite that’s higher up has a gorgeous bathroom
but the living space is smaller than the junior suite. 

$600 deposit for incidentals not told before hand (expected to pay something on south beach but that’s quite a lot for 4 days)
No blankets in room for other two guests when we booked for 4 smh.",5.0,Tychell,2022-10-20,4.0,Group,7.1,481 reviews
